domain,executor,solver,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,reference,CG,none,0,16,1,0.657693,1
GKO,reference,CG,none,0,16,1,0.661466,1
GKO,reference,CG,none,0,16,1,0.660278,1
GKO,reference,CG,none,0,16,1,0.671642,1
GKO,reference,CG,none,0,16,1,0.665906,1
GKO,reference,CG,none,0,16,1,0.661361,1
GKO,reference,CG,none,0,16,1,0.664768,1
GKO,reference,CG,none,0,16,1,0.671153,1
GKO,reference,CG,none,0,16,1,0.659485,1
GKO,reference,CG,none,0,16,1,0.65887,1
GKO,reference,CG,none,0,16,1,0.665561,1
GKO,reference,CG,none,0,16,1,0.667917,1
GKO,reference,CG,none,0,16,1,0.663305,1
GKO,reference,CG,none,0,16,1,0.659104,1
GKO,reference,CG,none,0,16,1,0.663761,1
GKO,reference,CG,none,0,16,1,0.672706,1
OF,reference,CG,DIC,0,16,1,0.229759,1
OF,reference,CG,DIC,0,16,1,0.233932,1
OF,reference,CG,DIC,0,16,1,0.233203,1
OF,reference,CG,DIC,0,16,1,0.225737,1
OF,reference,CG,DIC,0,16,1,0.224817,1
OF,reference,CG,DIC,0,16,1,0.230716,1
OF,reference,CG,DIC,0,16,1,0.229142,1
OF,reference,CG,DIC,0,16,1,0.227701,1
OF,reference,CG,DIC,0,16,1,0.22611,1
OF,reference,CG,DIC,0,16,1,0.222458,1
OF,reference,CG,DIC,0,16,1,0.232777,1
OF,reference,CG,DIC,0,16,1,0.228213,1
OF,reference,CG,DIC,0,16,1,0.222492,1
OF,reference,CG,DIC,0,16,1,0.224526,1
OF,reference,CG,DIC,0,16,1,0.224312,1
OF,reference,CG,DIC,0,16,1,0.234149,1
OF,reference,CG,DIC,0,16,1,0.230604,1
OF,reference,CG,DIC,0,16,1,0.233493,1
OF,reference,CG,DIC,0,16,1,0.230669,1
OF,reference,CG,DIC,0,16,1,0.233848,1
OF,reference,CG,DIC,0,16,1,0.229999,1
OF,reference,CG,DIC,0,16,1,0.228526,1
OF,reference,CG,DIC,0,16,1,0.23197,1
OF,reference,CG,DIC,0,16,1,0.235338,1
OF,reference,CG,DIC,0,16,1,0.23365,1
OF,reference,CG,DIC,0,16,1,0.221665,1
OF,reference,CG,DIC,0,16,1,0.230713,1
OF,reference,CG,DIC,0,16,1,0.232436,1
OF,reference,CG,DIC,0,16,1,0.228668,1
OF,reference,CG,DIC,0,16,1,0.229565,1
OF,reference,CG,DIC,0,16,1,0.232451,1
OF,reference,CG,DIC,0,16,1,0.228551,1
OF,reference,CG,DIC,0,16,1,0.226307,1
OF,reference,CG,DIC,0,16,1,0.230318,1
OF,reference,CG,DIC,0,16,1,0.232708,1
OF,reference,CG,DIC,0,16,1,0.228353,1
OF,reference,CG,DIC,0,16,1,0.223872,1
OF,reference,CG,DIC,0,16,1,0.229948,1
OF,reference,CG,DIC,0,16,1,0.229097,1
OF,reference,CG,DIC,0,16,1,0.225921,1
OF,reference,CG,DIC,0,16,1,0.22269,1
OF,reference,CG,DIC,0,16,1,0.224536,1
OF,reference,CG,DIC,0,16,1,0.231699,1
OF,reference,CG,DIC,0,16,1,0.230202,1
OF,reference,CG,DIC,0,16,1,0.227919,1
OF,reference,CG,DIC,0,16,1,0.224286,1
OF,reference,CG,DIC,0,16,1,0.221414,1
OF,reference,CG,DIC,0,16,1,0.232276,1
OF,reference,CG,DIC,0,16,1,0.227737,1
OF,reference,CG,DIC,0,16,1,0.230248,1
OF,reference,CG,DIC,0,16,1,0.225546,1
OF,reference,CG,DIC,0,16,1,0.231136,1
OF,reference,CG,DIC,0,16,1,0.234079,1
OF,reference,CG,DIC,0,16,1,0.227497,1
OF,reference,CG,DIC,0,16,1,0.229854,1
OF,reference,CG,DIC,0,16,1,0.234569,1
OF,reference,CG,DIC,0,16,1,0.230038,1
OF,reference,CG,DIC,0,16,1,0.223938,1
OF,reference,CG,DIC,0,16,1,0.231258,1
OF,reference,CG,DIC,0,16,1,0.230723,1
OF,reference,CG,DIC,0,16,1,0.235739,1
OF,reference,CG,DIC,0,16,1,0.22894,1
OF,reference,CG,DIC,0,16,1,0.230085,1
OF,reference,CG,DIC,0,16,1,0.230396,1
OF,reference,CG,DIC,0,16,1,0.231368,1
OF,reference,CG,DIC,0,16,1,0.236092,1
OF,reference,CG,DIC,0,16,1,0.229207,1
OF,reference,CG,DIC,0,16,1,0.226237,1
OF,reference,CG,DIC,0,16,1,0.228556,1
OF,reference,CG,DIC,0,16,1,0.233545,1
OF,reference,CG,DIC,0,16,1,0.223594,1
OF,reference,CG,DIC,0,16,1,0.222722,1
OF,reference,CG,DIC,0,16,1,0.221981,1
OF,reference,CG,DIC,0,16,1,0.229883,1
OF,reference,CG,DIC,0,16,1,0.227008,1
OF,reference,CG,DIC,0,16,1,0.223601,1
OF,reference,CG,DIC,0,16,1,0.221929,1
OF,reference,CG,DIC,0,16,1,0.225466,1
OF,reference,CG,DIC,0,16,1,0.230665,1
OF,reference,CG,DIC,0,16,1,0.228823,1
OF,reference,CG,DIC,0,16,1,0.232962,1
OF,reference,CG,DIC,0,16,1,0.230855,1
OF,reference,CG,DIC,0,16,1,0.229913,1
OF,reference,CG,DIC,0,16,1,0.231328,1
OF,reference,CG,DIC,0,16,1,0.231032,1
OF,reference,CG,DIC,0,16,1,0.230272,1
OF,reference,CG,DIC,0,16,1,0.233394,1
OF,reference,CG,DIC,0,16,1,0.228683,1
OF,reference,CG,DIC,0,16,1,0.228342,1
OF,reference,CG,DIC,0,16,1,0.228908,1
OF,reference,CG,DIC,0,16,1,0.234926,1
OF,reference,CG,DIC,0,16,1,0.233437,1
OF,reference,CG,DIC,0,16,1,0.227718,1
OF,reference,CG,DIC,0,16,1,0.230494,1
OF,reference,CG,DIC,0,16,1,0.233915,1
OF,reference,CG,DIC,0,16,1,0.228499,1
OF,reference,CG,DIC,0,16,1,0.231804,1
OF,reference,CG,DIC,0,16,1,0.232529,1
OF,reference,CG,DIC,0,16,1,0.225142,1
OF,reference,CG,DIC,0,16,1,0.224035,1
OF,reference,CG,DIC,0,16,1,0.229142,1
OF,reference,CG,DIC,0,16,1,0.233786,1
OF,reference,CG,DIC,0,16,1,0.224275,1
OF,reference,CG,DIC,0,16,1,0.223054,1
OF,reference,CG,DIC,0,16,1,0.221984,1
OF,reference,CG,DIC,0,16,1,0.230386,1
OF,reference,CG,DIC,0,16,1,0.228731,1
OF,reference,CG,DIC,0,16,1,0.223274,1
OF,reference,CG,DIC,0,16,1,0.223336,1
OF,reference,CG,DIC,0,16,1,0.2248,1
OF,reference,CG,DIC,0,16,1,0.231782,1
OF,reference,CG,DIC,0,16,1,0.227023,1
OF,reference,CG,DIC,0,16,1,0.232942,1
OF,reference,CG,DIC,0,16,1,0.227541,1
OF,reference,CG,DIC,0,16,1,0.231548,1
OF,reference,CG,DIC,0,16,1,0.230534,1
OF,reference,CG,DIC,0,16,1,0.230044,1
OF,reference,CG,DIC,0,16,1,0.23131,1
OF,reference,CG,DIC,0,16,1,0.233693,1
OF,reference,CG,DIC,0,16,1,0.23059,1
OF,reference,CG,DIC,0,16,1,0.225823,1
OF,reference,CG,DIC,0,16,1,0.23101,1
OF,reference,CG,DIC,0,16,1,0.231846,1
OF,reference,CG,DIC,0,16,1,0.23706,1
OF,reference,CG,DIC,0,16,1,0.228557,1
OF,reference,CG,DIC,0,16,1,0.233789,1
OF,reference,CG,DIC,0,16,1,0.230377,1
OF,reference,CG,DIC,0,16,1,0.228223,1
OF,reference,CG,DIC,0,16,1,0.232209,1
OF,reference,CG,DIC,0,16,1,0.233386,1
OF,reference,CG,DIC,0,16,1,0.228111,1
OF,reference,CG,DIC,0,16,1,0.226,1
OF,reference,CG,DIC,0,16,1,0.230145,1
OF,reference,CG,DIC,0,16,1,0.230566,1
OF,reference,CG,DIC,0,16,1,0.222611,1
OF,reference,CG,DIC,0,16,1,0.224261,1
OF,reference,CG,DIC,0,16,1,0.224695,1
OF,reference,CG,DIC,0,16,1,0.229729,1
OF,reference,CG,DIC,0,16,1,0.231156,1
OF,reference,CG,DIC,0,16,1,0.224764,1
OF,reference,CG,DIC,0,16,1,0.223675,1
OF,reference,CG,DIC,0,16,1,0.225159,1
OF,reference,CG,DIC,0,16,1,0.232266,1
OF,reference,CG,DIC,0,16,1,0.2304,1
OF,reference,CG,DIC,0,16,1,0.232943,1
OF,reference,CG,DIC,0,16,1,0.231847,1
OF,reference,CG,DIC,0,16,1,0.233309,1
OF,reference,CG,DIC,0,16,1,0.233504,1
OF,reference,CG,DIC,0,16,1,0.22964,1
OF,reference,CG,DIC,0,16,1,0.230076,1
OF,reference,CG,DIC,0,16,1,0.235767,1
OF,reference,CG,DIC,0,16,1,0.229983,1
OF,reference,CG,DIC,0,16,1,0.224106,1
OF,reference,CG,DIC,0,16,1,0.231012,1
OF,reference,CG,DIC,0,16,1,0.232352,1
OF,reference,CG,DIC,0,16,1,0.233818,1
OF,reference,CG,DIC,0,16,1,0.227134,1
OF,reference,CG,DIC,0,16,1,0.230658,1
OF,reference,CG,DIC,0,16,1,0.232963,1
OF,reference,CG,DIC,0,16,1,0.22874,1
OF,reference,CG,DIC,0,16,1,0.229832,1
OF,reference,CG,DIC,0,16,1,0.230372,1
OF,reference,CG,DIC,0,16,1,0.229239,1
OF,reference,CG,DIC,0,16,1,0.225561,1
OF,reference,CG,DIC,0,16,1,0.232973,1
OF,reference,CG,DIC,0,16,1,0.223777,1
OF,reference,CG,DIC,0,16,1,0.224786,1
OF,reference,CG,DIC,0,16,1,0.225657,1
OF,reference,CG,DIC,0,16,1,0.222895,1
OF,reference,CG,DIC,0,16,1,0.229908,1
OF,reference,CG,DIC,0,16,1,0.229114,1
OF,reference,CG,DIC,0,16,1,0.225063,1
OF,reference,CG,DIC,0,16,1,0.22288,1
OF,reference,CG,DIC,0,16,1,0.221984,1
OF,reference,CG,DIC,0,16,1,0.230953,1
OF,reference,CG,DIC,0,16,1,0.230329,1
OF,reference,CG,DIC,0,16,1,0.232282,1
OF,reference,CG,DIC,0,16,1,0.229155,1
OF,reference,CG,DIC,0,16,1,0.232683,1
OF,reference,CG,DIC,0,16,1,0.234146,1
OF,reference,CG,DIC,0,16,1,0.227231,1
OF,reference,CG,DIC,0,16,1,0.234229,1
OF,reference,CG,DIC,0,16,1,0.236823,1
OF,reference,CG,DIC,0,16,1,0.235246,1
OF,reference,CG,DIC,0,16,1,0.230176,1
OF,reference,CG,DIC,0,16,1,0.232516,1
OF,reference,CG,DIC,0,16,1,0.234622,1
OF,reference,CG,DIC,0,16,1,0.232202,1
OF,reference,CG,DIC,0,16,1,0.228449,1
OF,reference,CG,DIC,0,16,1,0.231909,1
OF,reference,CG,DIC,0,16,1,0.233683,1
OF,reference,CG,DIC,0,16,1,0.227461,1
OF,reference,CG,DIC,0,16,1,0.230707,1
OF,reference,CG,DIC,0,16,1,0.235497,1
OF,reference,CG,DIC,0,16,1,0.230183,1
OF,reference,CG,DIC,0,16,1,0.225988,1
OF,reference,CG,DIC,0,16,1,0.226499,1
OF,reference,CG,DIC,0,16,1,0.222339,1
OF,reference,CG,DIC,0,16,1,0.224615,1
OF,reference,CG,DIC,0,16,1,0.222938,1
OF,reference,CG,DIC,0,16,1,0.232799,1
OF,reference,CG,DIC,0,16,1,0.227647,1
OF,reference,CG,DIC,0,16,1,0.225373,1
OF,reference,CG,DIC,0,16,1,0.224417,1
OF,reference,CG,DIC,0,16,1,0.224103,1
OF,reference,CG,DIC,0,16,1,0.232349,1
OF,reference,CG,DIC,0,16,1,0.227286,1
OF,reference,CG,DIC,0,16,1,0.230817,1
OF,reference,CG,DIC,0,16,1,0.228332,1
OF,reference,CG,DIC,0,16,1,0.229066,1
OF,reference,CG,DIC,0,16,1,0.230432,1
OF,reference,CG,DIC,0,16,1,0.228256,1
OF,reference,CG,DIC,0,16,1,0.23147,1
OF,reference,CG,DIC,0,16,1,0.236994,1
OF,reference,CG,DIC,0,16,1,0.229155,1
OF,reference,CG,DIC,0,16,1,0.225283,1
OF,reference,CG,DIC,0,16,1,0.232212,1
OF,reference,CG,DIC,0,16,1,0.233448,1
OF,reference,CG,DIC,0,16,1,0.234323,1
OF,reference,CG,DIC,0,16,1,0.22757,1
OF,reference,CG,DIC,0,16,1,0.232396,1
OF,reference,CG,DIC,0,16,1,0.230303,1
OF,reference,CG,DIC,0,16,1,0.230626,1
OF,reference,CG,DIC,0,16,1,0.231374,1
OF,reference,CG,DIC,0,16,1,0.231436,1
OF,reference,CG,DIC,0,16,1,0.231935,1
OF,reference,CG,DIC,0,16,1,0.225422,1
OF,reference,CG,DIC,0,16,1,0.231562,1
OF,reference,CG,DIC,0,16,1,0.229149,1
OF,reference,CG,DIC,0,16,1,0.22583,1
OF,reference,CG,DIC,0,16,1,0.224216,1
OF,reference,CG,DIC,0,16,1,0.22488,1
OF,reference,CG,DIC,0,16,1,0.233714,1
OF,reference,CG,DIC,0,16,1,0.225948,1
OF,reference,CG,DIC,0,16,1,0.226757,1
OF,reference,CG,DIC,0,16,1,0.223284,1
OF,reference,CG,DIC,0,16,1,0.224676,1
OF,reference,CG,DIC,0,16,1,0.232418,1
OF,reference,CG,DIC,0,16,1,0.226386,1
OF,reference,CG,DIC,0,16,1,0.230903,1
OF,reference,CG,DIC,0,16,1,0.229883,1
OF,reference,CG,DIC,0,16,1,0.229883,1
OF,reference,CG,DIC,0,16,1,0.230513,1
OF,reference,CG,DIC,0,16,1,0.229004,1
OF,reference,CG,DIC,0,16,1,0.233389,1
OF,reference,CG,DIC,0,16,1,0.235935,1
OF,reference,CG,DIC,0,16,1,0.22859,1
OF,reference,CG,DIC,0,16,1,0.226434,1
OF,reference,CG,DIC,0,16,1,0.23154,1
OF,reference,CG,DIC,0,16,1,0.231513,1
OF,reference,CG,DIC,0,16,1,0.232904,1
OF,reference,CG,DIC,0,16,1,0.229095,1
OF,reference,CG,DIC,0,16,1,0.229904,1
OF,reference,CG,DIC,0,16,1,0.231191,1
OF,reference,CG,DIC,0,16,1,0.229772,1
OF,reference,CG,DIC,0,16,1,0.230776,1
OF,reference,CG,DIC,0,16,1,0.231175,1
OF,reference,CG,DIC,0,16,1,0.23032,1
OF,reference,CG,DIC,0,16,1,0.224735,1
OF,reference,CG,DIC,0,16,1,0.229429,1
OF,reference,CG,DIC,0,16,1,0.228276,1
OF,reference,CG,DIC,0,16,1,0.22538,1
OF,reference,CG,none,0,16,1,0.24801,1
OF,reference,CG,none,0,16,1,0.243999,1
OF,reference,CG,none,0,16,1,0.252041,1
OF,reference,CG,none,0,16,1,0.251787,1
OF,reference,CG,none,0,16,1,0.247094,1
OF,reference,CG,none,0,16,1,0.250998,1
OF,reference,CG,none,0,16,1,0.248697,1
OF,reference,CG,none,0,16,1,0.253611,1
OF,reference,CG,none,0,16,1,0.250723,1
OF,reference,CG,none,0,16,1,0.254527,1
OF,reference,CG,none,0,16,1,0.2518,1
OF,reference,CG,none,0,16,1,0.252764,1
OF,reference,CG,none,0,16,1,0.25112,1
OF,reference,CG,none,0,16,1,0.251525,1
OF,reference,CG,none,0,16,1,0.253167,1
OF,reference,CG,none,0,16,1,0.261958,1
OF,reference,CG,none,0,16,1,0.24991,1
OF,reference,CG,none,0,16,1,0.245361,1
OF,reference,CG,none,0,16,1,0.249801,1
OF,reference,CG,none,0,16,1,0.252782,1
OF,reference,CG,none,0,16,1,0.257089,1
OF,reference,CG,none,0,16,1,0.251317,1
OF,reference,CG,none,0,16,1,0.253104,1
OF,reference,CG,none,0,16,1,0.253154,1
OF,reference,CG,none,0,16,1,0.253105,1
OF,reference,CG,none,0,16,1,0.253932,1
OF,reference,CG,none,0,16,1,0.254986,1
OF,reference,CG,none,0,16,1,0.253189,1
OF,reference,CG,none,0,16,1,0.243813,1
OF,reference,CG,none,0,16,1,0.252258,1
OF,reference,CG,none,0,16,1,0.247849,1
OF,reference,CG,none,0,16,1,0.246459,1
OF,reference,CG,none,0,16,1,0.244469,1
OF,reference,CG,none,0,16,1,0.245518,1
OF,reference,CG,none,0,16,1,0.252526,1
OF,reference,CG,none,0,16,1,0.250234,1
OF,reference,CG,none,0,16,1,0.245242,1
OF,reference,CG,none,0,16,1,0.24589,1
OF,reference,CG,none,0,16,1,0.245799,1
OF,reference,CG,none,0,16,1,0.254325,1
OF,reference,CG,none,0,16,1,0.246823,1
OF,reference,CG,none,0,16,1,0.253844,1
OF,reference,CG,none,0,16,1,0.250939,1
OF,reference,CG,none,0,16,1,0.250555,1
OF,reference,CG,none,0,16,1,0.255402,1
OF,reference,CG,none,0,16,1,0.251109,1
OF,reference,CG,none,0,16,1,0.251854,1
OF,reference,CG,none,0,16,1,0.258646,1
OF,reference,CG,none,0,16,1,0.25041,1
OF,reference,CG,none,0,16,1,0.24722,1
OF,reference,CG,none,0,16,1,0.250724,1
OF,reference,CG,none,0,16,1,0.253677,1
OF,reference,CG,none,0,16,1,0.252246,1
OF,reference,CG,none,0,16,1,0.248652,1
OF,reference,CG,none,0,16,1,0.252963,1
OF,reference,CG,none,0,16,1,0.253887,1
OF,reference,CG,none,0,16,1,0.255449,1
OF,reference,CG,none,0,16,1,0.248569,1
OF,reference,CG,none,0,16,1,0.255321,1
OF,reference,CG,none,0,16,1,0.254312,1
OF,reference,CG,none,0,16,1,0.245913,1
OF,reference,CG,none,0,16,1,0.245024,1
OF,reference,CG,none,0,16,1,0.246008,1
OF,reference,CG,none,0,16,1,0.255299,1
OF,reference,CG,none,0,16,1,0.249577,1
OF,reference,CG,none,0,16,1,0.246771,1
OF,reference,CG,none,0,16,1,0.247224,1
OF,reference,CG,none,0,16,1,0.247418,1
OF,reference,CG,none,0,16,1,0.251741,1
OF,reference,CG,none,0,16,1,0.248776,1
OF,reference,CG,none,0,16,1,0.253796,1
OF,reference,CG,none,0,16,1,0.250873,1
OF,reference,CG,none,0,16,1,0.252884,1
OF,reference,CG,none,0,16,1,0.255731,1
OF,reference,CG,none,0,16,1,0.250478,1
OF,reference,CG,none,0,16,1,0.253068,1
OF,reference,CG,none,0,16,1,0.258076,1
OF,reference,CG,none,0,16,1,0.251165,1
OF,reference,CG,none,0,16,1,0.244754,1
OF,reference,CG,none,0,16,1,0.25238,1
OF,reference,CG,none,0,16,1,0.255451,1
OF,reference,CG,none,0,16,1,0.253589,1
OF,reference,CG,none,0,16,1,0.252876,1
OF,reference,CG,none,0,16,1,0.254971,1
OF,reference,CG,none,0,16,1,0.256105,1
OF,reference,CG,none,0,16,1,0.251056,1
OF,reference,CG,none,0,16,1,0.246461,1
OF,reference,CG,none,0,16,1,0.250932,1
OF,reference,CG,none,0,16,1,0.2507,1
OF,reference,CG,none,0,16,1,0.250117,1
OF,reference,CG,none,0,16,1,0.25304,1
OF,reference,CG,none,0,16,1,0.24875,1
OF,reference,CG,none,0,16,1,0.244985,1
OF,reference,CG,none,0,16,1,0.246284,1
OF,reference,CG,none,0,16,1,0.245096,1
OF,reference,CG,none,0,16,1,0.252247,1
OF,reference,CG,none,0,16,1,0.249568,1
OF,reference,CG,none,0,16,1,0.244682,1
OF,reference,CG,none,0,16,1,0.246249,1
OF,reference,CG,none,0,16,1,0.242685,1
OF,reference,CG,none,0,16,1,0.25705,1
OF,reference,CG,none,0,16,1,0.249022,1
OF,reference,CG,none,0,16,1,0.25374,1
OF,reference,CG,none,0,16,1,0.251522,1
OF,reference,CG,none,0,16,1,0.254436,1
OF,reference,CG,none,0,16,1,0.252159,1
OF,reference,CG,none,0,16,1,0.251678,1
OF,reference,CG,none,0,16,1,0.253213,1
OF,reference,CG,none,0,16,1,0.256746,1
OF,reference,CG,none,0,16,1,0.254563,1
OF,reference,CG,none,0,16,1,0.249414,1
OF,reference,CG,none,0,16,1,0.249448,1
OF,reference,CG,none,0,16,1,0.254134,1
OF,reference,CG,none,0,16,1,0.257789,1
OF,reference,CG,none,0,16,1,0.249785,1
OF,reference,CG,none,0,16,1,0.255897,1
OF,reference,CG,none,0,16,1,0.2549,1
OF,reference,CG,none,0,16,1,0.253613,1
OF,reference,CG,none,0,16,1,0.245113,1
OF,reference,CG,none,0,16,1,0.250703,1
OF,reference,CG,none,0,16,1,0.250225,1
OF,reference,CG,none,0,16,1,0.243138,1
OF,reference,CG,none,0,16,1,0.253811,1
OF,reference,CG,none,0,16,1,0.250912,1
OF,reference,CG,none,0,16,1,0.245393,1
OF,reference,CG,none,0,16,1,0.247857,1
OF,reference,CG,none,0,16,1,0.246601,1
OF,reference,CG,none,0,16,1,0.253496,1
OF,reference,CG,none,0,16,1,0.248714,1
OF,reference,CG,none,0,16,1,0.245648,1
OF,reference,CG,none,0,16,1,0.247928,1
OF,reference,CG,none,0,16,1,0.242205,1
OF,reference,CG,none,0,16,1,0.253735,1
OF,reference,CG,none,0,16,1,0.252208,1
OF,reference,CG,none,0,16,1,0.255586,1
OF,reference,CG,none,0,16,1,0.248882,1
OF,reference,CG,none,0,16,1,0.254913,1
OF,reference,CG,none,0,16,1,0.252525,1
OF,reference,CG,none,0,16,1,0.251431,1
OF,reference,CG,none,0,16,1,0.252536,1
OF,reference,CG,none,0,16,1,0.258803,1
OF,reference,CG,none,0,16,1,0.250114,1
OF,reference,CG,none,0,16,1,0.245661,1
OF,reference,CG,none,0,16,1,0.251844,1
OF,reference,CG,none,0,16,1,0.254063,1
OF,reference,CG,none,0,16,1,0.250258,1
OF,reference,CG,none,0,16,1,0.249168,1
OF,reference,CG,none,0,16,1,0.256284,1
OF,reference,CG,none,0,16,1,0.252259,1
OF,reference,CG,none,0,16,1,0.250936,1
OF,reference,CG,none,0,16,1,0.247263,1
OF,reference,CG,none,0,16,1,0.250062,1
OF,reference,CG,none,0,16,1,0.253055,1
OF,reference,CG,none,0,16,1,0.247195,1
OF,reference,CG,none,0,16,1,0.252117,1
OF,reference,CG,none,0,16,1,0.246599,1
OF,reference,CG,none,0,16,1,0.247303,1
OF,reference,CG,none,0,16,1,0.247909,1
OF,reference,CG,none,0,16,1,0.244675,1
OF,reference,CG,none,0,16,1,0.252432,1
OF,reference,CG,none,0,16,1,0.252649,1
OF,reference,CG,none,0,16,1,0.246151,1
OF,reference,CG,none,0,16,1,0.245288,1
OF,reference,CG,none,0,16,1,0.246268,1
OF,reference,CG,none,0,16,1,0.255943,1
OF,reference,CG,none,0,16,1,0.251249,1
OF,reference,CG,none,0,16,1,0.253329,1
OF,reference,CG,none,0,16,1,0.252598,1
OF,reference,CG,none,0,16,1,0.254983,1
OF,reference,CG,none,0,16,1,0.255905,1
OF,reference,CG,none,0,16,1,0.250414,1
OF,reference,CG,none,0,16,1,0.24949,1
OF,reference,CG,none,0,16,1,0.255453,1
OF,reference,CG,none,0,16,1,0.252891,1
OF,reference,CG,none,0,16,1,0.244196,1
OF,reference,CG,none,0,16,1,0.251048,1
OF,reference,CG,none,0,16,1,0.261395,1
OF,reference,CG,none,0,16,1,0.251584,1
OF,reference,CG,none,0,16,1,0.252099,1
OF,reference,CG,none,0,16,1,0.25889,1
OF,reference,CG,none,0,16,1,0.249059,1
OF,reference,CG,none,0,16,1,0.245555,1
OF,reference,CG,none,0,16,1,0.254297,1
OF,reference,CG,none,0,16,1,0.252636,1
OF,reference,CG,none,0,16,1,0.245957,1
OF,reference,CG,none,0,16,1,0.25141,1
OF,reference,CG,none,0,16,1,0.252815,1
OF,reference,CG,none,0,16,1,0.247157,1
OF,reference,CG,none,0,16,1,0.244849,1
OF,reference,CG,none,0,16,1,0.248707,1
OF,reference,CG,none,0,16,1,0.251283,1
OF,reference,CG,none,0,16,1,0.250764,1
OF,reference,CG,none,0,16,1,0.248513,1
OF,reference,CG,none,0,16,1,0.245449,1
OF,reference,CG,none,0,16,1,0.244915,1
OF,reference,CG,none,0,16,1,0.256107,1
OF,reference,CG,none,0,16,1,0.252551,1
OF,reference,CG,none,0,16,1,0.252202,1
OF,reference,CG,none,0,16,1,0.251769,1
OF,reference,CG,none,0,16,1,0.253319,1
OF,reference,CG,none,0,16,1,0.251563,1
OF,reference,CG,none,0,16,1,0.251092,1
OF,reference,CG,none,0,16,1,0.250959,1
OF,reference,CG,none,0,16,1,0.257911,1
OF,reference,CG,none,0,16,1,0.250896,1
OF,reference,CG,none,0,16,1,0.247425,1
OF,reference,CG,none,0,16,1,0.246646,1
OF,reference,CG,none,0,16,1,0.252187,1
OF,reference,CG,none,0,16,1,0.252488,1
OF,reference,CG,none,0,16,1,0.252777,1
OF,reference,CG,none,0,16,1,0.25245,1
OF,reference,CG,none,0,16,1,0.253774,1
OF,reference,CG,none,0,16,1,0.252994,1
OF,reference,CG,none,0,16,1,0.245388,1
OF,reference,CG,none,0,16,1,0.250677,1
OF,reference,CG,none,0,16,1,0.250604,1
OF,reference,CG,none,0,16,1,0.244841,1
OF,reference,CG,none,0,16,1,0.249026,1
OF,reference,CG,none,0,16,1,0.246714,1
OF,reference,CG,none,0,16,1,0.244577,1
OF,reference,CG,none,0,16,1,0.244137,1
OF,reference,CG,none,0,16,1,0.246008,1
OF,reference,CG,none,0,16,1,0.248353,1
OF,reference,CG,none,0,16,1,0.248252,1
OF,reference,CG,none,0,16,1,0.248014,1
OF,reference,CG,none,0,16,1,0.245237,1
OF,reference,CG,none,0,16,1,0.247087,1
OF,reference,CG,none,0,16,1,0.253117,1
OF,reference,CG,none,0,16,1,0.251929,1
OF,reference,CG,none,0,16,1,0.255444,1
OF,reference,CG,none,0,16,1,0.251816,1
OF,reference,CG,none,0,16,1,0.251018,1
OF,reference,CG,none,0,16,1,0.252463,1
OF,reference,CG,none,0,16,1,0.255128,1
OF,reference,CG,none,0,16,1,0.253065,1
OF,reference,CG,none,0,16,1,0.263174,1
OF,reference,CG,none,0,16,1,0.248874,1
OF,reference,CG,none,0,16,1,0.24561,1
OF,reference,CG,none,0,16,1,0.25291,1
OF,reference,CG,none,0,16,1,0.254411,1
GKO,omp,BiCGStab,BJ,0,16,1,1.046639,1
GKO,omp,BiCGStab,BJ,0,16,1,1.055273,1
GKO,omp,BiCGStab,BJ,0,16,1,1.104674,1
GKO,omp,BiCGStab,BJ,0,16,1,1.110415,1
GKO,omp,BiCGStab,BJ,0,16,1,0.967171,1
GKO,omp,BiCGStab,BJ,0,16,1,0.969079,1
GKO,omp,BiCGStab,BJ,0,16,1,0.876857,1
GKO,omp,BiCGStab,BJ,0,16,1,1.051361,1
GKO,omp,BiCGStab,BJ,0,16,1,1.010574,1
GKO,omp,BiCGStab,BJ,0,16,1,1.057616,1
GKO,omp,BiCGStab,BJ,0,16,1,1.070021,1
GKO,omp,BiCGStab,BJ,0,16,1,0.980826,1
GKO,omp,BiCGStab,BJ,0,16,1,1.008659,1
GKO,omp,BiCGStab,BJ,0,16,1,1.010832,1
GKO,omp,BiCGStab,BJ,0,16,1,1.079142,1
GKO,omp,BiCGStab,BJ,0,16,1,0.968323,1
GKO,omp,BiCGStab,BJ,0,16,1,0.995457,1
GKO,omp,BiCGStab,BJ,0,16,1,1.018851,1
GKO,omp,BiCGStab,BJ,0,16,1,1.075401,1
GKO,omp,BiCGStab,BJ,0,16,1,1.068205,1
GKO,omp,BiCGStab,BJ,0,16,1,1.10161,1
GKO,omp,BiCGStab,BJ,0,16,1,0.916795,1
GKO,omp,BiCGStab,BJ,0,16,1,1.085752,1
GKO,omp,BiCGStab,BJ,0,16,1,1.079135,1
GKO,omp,BiCGStab,BJ,0,16,1,1.081735,1
GKO,omp,BiCGStab,BJ,0,16,1,1.128739,1
GKO,omp,BiCGStab,BJ,0,16,1,1.071937,1
GKO,omp,BiCGStab,BJ,0,16,1,0.913284,1
GKO,omp,BiCGStab,BJ,0,16,1,0.927295,1
GKO,omp,BiCGStab,BJ,0,16,1,1.028702,1
GKO,omp,BiCGStab,BJ,0,16,1,1.118624,1
GKO,omp,BiCGStab,BJ,0,16,1,1.0579,1
